release_date,region,issue,epiweek,lag,num_ili,num_patients,num_providers,num_age_0,num_age_1,num_age_2,num_age_3,num_age_4,num_age_5,wili,ili,region_name
2025-01-27,NH,202503,202441,14,91,8224,22,,,,,,,1.10652,1.10652,
2025-01-27,NJ,202503,202441,14,1044,26832,30,,,,,,,3.89088,3.89088,
2025-01-27,NM,202503,202441,14,327,16447,32,,,,,,,1.9882,1.9882,
2025-01-27,NV,202503,202441,14,533,43875,63,,,,,,,1.21481,1.21481,
2025-01-27,NY_MINUS_JFK,202503,202441,14,1936,95699,162,,,,,,,2.02301,2.02301,
2025-01-27,OH,202503,202441,14,977,45185,96,,,,,,,2.16222,2.16222,
2025-01-27,OK,202503,202441,14,231,21763,36,,,,,,,1.06143,1.06143,
2025-01-27,OR,202503,202441,14,426,35051,83,,,,,,,1.21537,1.21537,
2025-01-27,PA,202503,202441,14,843,61852,91,,,,,,,1.36293,1.36293,
2025-01-27,RI,202503,202441,14,175,12506,22,,,,,,,1.39933,1.39933,
2025-01-27,SC,202503,202441,14,645,32033,37,,,,,,,2.01355,2.01355,
2025-01-27,SD,202503,202441,14,65,8356,32,,,,,,,0.777884,0.777884,
2025-01-27,TN,202503,202441,14,573,31222,93,,,,,,,1.83524,1.83524,
2025-01-27,TX,202503,202441,14,1470,49287,48,,,,,,,2.98253,2.98253,
2025-01-27,UT,202503,202441,14,182,18919,47,,,,,,,0.961996,0.961996,
2025-01-27,VA,202503,202441,14,3274,117897,198,,,,,,,2.777,2.777,
2025-01-13,VT,202501,202441,12,31,5988,13,,,,,,,0.517702,0.517702,
2025-01-27,WA,202503,202441,14,922,93311,153,,,,,,,0.988094,0.988094,
2025-01-27,WI,202503,202441,14,396,27285,60,,,,,,,1.45135,1.45135,
2025-01-27,WV,202503,202441,14,193,10494,43,,,,,,,1.83915,1.83915,
2025-01-27,WY,202503,202441,14,57,2725,16,,,,,,,2.09174,2.09174,
2025-01-27,AK,202503,202442,13,74,3663,12,,,,,,,2.0202,2.0202,
2025-01-27,AL,202503,202442,13,856,42533,103,,,,,,,2.01255,2.01255,
2025-01-27,AR,202503,202442,13,262,14097,50,,,,,,,1.85855,1.85855,
2025-01-27,AZ,202503,202442,13,1159,73586,122,,,,,,,1.57503,1.57503,
2025-01-27,CA,202503,202442,13,6886,297136,211,,,,,,,2.31746,2.31746,
2025-01-27,CEN1,202503,202442,13,2979,164588,271,464.0,1178.0,,714.0,285.0,338.0,1.77919,1.80997,NEW_ENGLAND
2025-01-27,CEN2,202503,202442,13,8853,297302,395,1994.0,3315.0,,2296.0,674.0,574.0,2.79508,2.97778,MID_ATLANTIC
2025-01-27,CEN3,202503,202442,13,6164,365821,787,1207.0,2748.0,,1332.0,487.0,390.0,1.81815,1.68498,EAST_NORTH_CENTRAL
2025-01-27,CEN4,202503,202442,13,1502,136464,304,324.0,643.0,,314.0,106.0,115.0,1.1052,1.10066,WEST_NORTH_CENTRAL
2025-01-27,CEN5,202503,202442,13,16470,640345,965,3923.0,6336.0,,3675.0,1330.0,1206.0,2.5111,2.57205,SOUTH_ATLANTIC
2025-01-27,CEN6,202503,202442,13,2719,221645,339,622.0,1076.0,,646.0,206.0,169.0,1.71606,1.22674,EAST_SOUTH_CENTRAL
2025-01-27,CEN7,202503,202442,13,2646,127981,222,702.0,997.0,,638.0,194.0,115.0,2.35781,2.06749,WEST_SOUTH_CENTRAL
2025-01-27,CEN8,202503,202442,13,3507,245902,456,581.0,1165.0,,923.0,396.0,442.0,1.40958,1.42618,MOUNTAIN
2025-01-27,CEN9,202503,202442,13,9005,467113,500,1200.0,2076.0,,2990.0,1272.0,1467.0,2.0136,1.9278,PACIFIC
2025-01-27,CO,202503,202442,13,871,48496,97,,,,,,,1.79602,1.79602,
2025-01-27,CT,202503,202442,13,942,41569,69,,,,,,,2.26611,2.26611,
2025-01-27,DE,202503,202442,13,86,12181,21,,,,,,,0.706018,0.706018,
2025-01-27,FL,202503,202442,13,6700,242420,356,,,,,,,2.7638,2.7638,
2025-01-27,GA,202503,202442,13,1919,76250,96,,,,,,,2.51672,2.51672,
2025-01-27,HI,202503,202442,13,685,32537,35,,,,,,,2.1053,2.1053,
2025-01-27,IA,202503,202442,13,47,4714,14,,,,,,,0.99703,0.99703,
2025-01-27,ID,202503,202442,13,390,39715,51,,,,,,,0.981997,0.981997,
2025-01-27,IL,202503,202442,13,971,70797,177,,,,,,,1.37153,1.37153,
2025-01-27,IN,202503,202442,13,1822,74306,153,,,,,,,2.45202,2.45202,
2025-01-27,KS,202503,202442,13,194,24966,25,,,,,,,0.777057,0.777057,
2025-01-27,KY,202503,202442,13,1004,136130,115,,,,,,,0.73753,0.73753,
2025-01-27,LA,202503,202442,13,782,40308,87,,,,,,,1.94006,1.94006,
2025-01-27,MA,202503,202442,13,1533,86133,111,,,,,,,1.77981,1.77981,
2025-01-27,MD,202503,202442,13,1230,47614,67,,,,,,,2.58327,2.58327,
2025-01-27,ME,202503,202442,13,219,15352,47,,,,,,,1.42652,1.42652,
2025-01-27,MI,202503,202442,13,1848,150246,302,,,,,,,1.22998,1.22998,
2025-01-27,MN,202503,202442,13,437,41431,79,,,,,,,1.05477,1.05477,
2025-01-27,MO,202503,202442,13,276,24896,41,,,,,,,1.10861,1.10861,
2025-01-27,MS,202503,202442,13,294,12056,28,,,,,,,2.43862,2.43862,
2025-01-27,MT,202503,202442,13,30,6495,28,,,,,,,0.461894,0.461894,
2025-01-27,NC,202503,202442,13,1596,91296,139,,,,,,,1.74816,1.74816,
2025-01-27,ND,202503,202442,13,146,16235,23,,,,,,,0.899292,0.899292,
2025-01-27,NE,202503,202442,13,328,15627,90,,,,,,,2.09893,2.09893,
2025-01-27,NH,202503,202442,13,99,8943,23,,,,,,,1.10701,1.10701,
2025-01-27,NJ,202503,202442,13,1179,27758,30,,,,,,,4.24742,4.24742,
2025-01-27,NM,202503,202442,13,370,16126,32,,,,,,,2.29443,2.29443,
2025-01-27,NV,202503,202442,13,578,43662,63,,,,,,,1.32381,1.32381,
2025-01-27,NY_MINUS_JFK,202503,202442,13,1965,93923,161,,,,,,,2.09214,2.09214,
2025-01-27,OH,202503,202442,13,1100,42779,94,,,,,,,2.57136,2.57136,
2025-01-27,OK,202503,202442,13,199,20765,37,,,,,,,0.958343,0.958343,
2025-01-27,OR,202503,202442,13,389,34341,83,,,,,,,1.13276,1.13276,
2025-01-27,PA,202503,202442,13,910,62240,93,,,,,,,1.46208,1.46208,
2025-01-27,RI,202503,202442,13,186,12591,21,,,,,,,1.47725,1.47725,
2025-01-27,SC,202503,202442,13,713,30945,38,,,,,,,2.30409,2.30409,
2025-01-27,SD,202503,202442,13,74,8595,32,,,,,,,0.860966,0.860966,
2025-01-27,TN,202503,202442,13,565,30926,93,,,,,,,1.82694,1.82694,
2025-01-27,TX,202503,202442,13,1403,52811,48,,,,,,,2.65664,2.65664,
2025-01-27,UT,202503,202442,13,71,15261,47,,,,,,,0.465238,0.465238,
2025-01-27,VA,202503,202442,13,3630,118043,198,,,,,,,3.07515,3.07515,
2025-01-13,VT,202501,202442,11,59,6539,14,,,,,,,0.902279,0.902279,
2025-01-27,WA,202503,202442,13,935,98274,153,,,,,,,0.951422,0.951422,
2025-01-27,WI,202503,202442,13,423,27693,61,,,,,,,1.52746,1.52746,
2025-01-27,WV,202503,202442,13,236,14230,44,,,,,,,1.65847,1.65847,
2025-01-27,WY,202503,202442,13,38,2561,16,,,,,,,1.4838,1.4838,
2025-01-27,AK,202503,202443,12,66,4148,12,,,,,,,1.59113,1.59113,
2025-01-27,AL,202503,202443,12,973,45847,102,,,,,,,2.12228,2.12228,
2025-01-27,AR,202503,202443,12,284,15095,49,,,,,,,1.88142,1.88142,
2025-01-27,AZ,202503,202443,12,1346,75263,122,,,,,,,1.7884,1.7884,
2025-01-27,CA,202503,202443,12,7538,293699,211,,,,,,,2.56657,2.56657,
2025-01-27,CEN1,202503,202443,12,3260,175188,271,526.0,1334.0,,748.0,303.0,349.0,1.83601,1.86086,NEW_ENGLAND
2025-01-27,CEN2,202503,202443,12,9743,314989,393,2255.0,3808.0,,2355.0,733.0,592.0,2.83505,3.09312,MID_ATLANTIC
2025-01-27,CEN3,202503,202443,12,6692,386115,791,1365.0,2900.0,,1529.0,460.0,438.0,1.88815,1.73316,EAST_NORTH_CENTRAL
2025-01-27,CEN4,202503,202443,12,1580,152159,307,329.0,673.0,,319.0,138.0,121.0,1.05875,1.03839,WEST_NORTH_CENTRAL
2025-01-27,CEN5,202503,202443,12,19000,662225,964,4668.0,7717.0,,3947.0,1372.0,1296.0,2.8256,2.86912,SOUTH_ATLANTIC
2025-01-27,CEN6,202503,202443,12,2934,227271,335,685.0,1231.0,,655.0,185.0,178.0,1.83219,1.29097,EAST_SOUTH_CENTRAL
2025-01-27,CEN7,202503,202443,12,2852,132721,223,694.0,1199.0,,622.0,198.0,139.0,2.49711,2.14887,WEST_SOUTH_CENTRAL
2025-01-27,CEN8,202503,202443,12,4180,265409,456,732.0,1476.0,,1085.0,393.0,494.0,1.61454,1.57493,MOUNTAIN
2025-01-27,CEN9,202503,202443,12,9900,465820,500,1321.0,2542.0,,3247.0,1358.0,1432.0,2.22345,2.12528,PACIFIC
2025-01-27,CO,202503,202443,12,977,50480,97,,,,,,,1.93542,1.93542,
2025-01-27,CT,202503,202443,12,1019,44133,69,,,,,,,2.30893,2.30893,
2025-01-27,DE,202503,202443,12,117,12287,21,,,,,,,0.952226,0.952226,
2025-01-27,FL,202503,202443,12,7538,246001,356,,,,,,,3.06422,3.06422,
2025-01-27,GA,202503,202443,12,2637,82376,97,,,,,,,3.20118,3.20118,
2025-01-27,HI,202503,202443,12,697,33381,35,,,,,,,2.08801,2.08801,
2025-01-27,IA,202503,202443,12,61,5264,15,,,,,,,1.15881,1.15881,
2025-01-27,ID,202503,202443,12,562,52388,51,,,,,,,1.07276,1.07276,
2025-01-27,IL,202503,202443,12,1072,75658,179,,,,,,,1.4169,1.4169,
2025-01-27,IN,202503,202443,12,1846,77749,154,,,,,,,2.37431,2.37431,
2025-01-27,KS,202503,202443,12,243,29115,25,,,,,,,0.834621,0.834621,
2025-01-27,KY,202503,202443,12,1006,137210,112,,,,,,,0.733183,0.733183,
2025-01-27,LA,202503,202443,12,973,42041,87,,,,,,,2.31441,2.31441,
2025-01-27,MA,202503,202443,12,1674,92521,111,,,,,,,1.80932,1.80932,
2025-01-27,MD,202503,202443,12,1451,49627,67,,,,,,,2.92381,2.92381,
2025-01-27,ME,202503,202443,12,257,16450,47,,,,,,,1.56231,1.56231,
2025-01-27,MI,202503,202443,12,2053,158344,302,,,,,,,1.29654,1.29654,
2025-01-27,MN,202503,202443,12,484,48620,81,,,,,,,0.995475,0.995475,
2025-01-27,MO,202503,202443,12,250,26283,41,,,,,,,0.951185,0.951185,
2025-01-27,MS,202503,202443,12,303,11556,28,,,,,,,2.62201,2.62201,
2025-01-27,MT,202503,202443,12,32,6728,28,,,,,,,0.475624,0.475624,
2025-01-27,NC,202503,202443,12,1844,95393,138,,,,,,,1.93306,1.93306,
2025-01-27,ND,202503,202443,12,133,16802,23,,,,,,,0.791572,0.791572,
2025-01-27,NE,202503,202443,12,336,17032,90,,,,,,,1.97276,1.97276,
2025-01-27,NH,202503,202443,12,122,9392,23,,,,,,,1.29898,1.29898,
2025-01-27,NJ,202503,202443,12,1255,28284,30,,,,,,,4.43714,4.43714,
2025-01-27,NM,202503,202443,12,395,16235,32,,,,,,,2.43302,2.43302,
2025-01-27,NV,202503,202443,12,642,43039,63,,,,,,,1.49167,1.49167,
2025-01-27,NY_MINUS_JFK,202503,202443,12,2104,97559,161,,,,,,,2.15664,2.15664,
2025-01-27,OH,202503,202443,12,1250,45754,95,,,,,,,2.732,2.732,
2025-01-27,OK,202503,202443,12,222,26684,39,,,,,,,0.831959,0.831959,
2025-01-27,OR,202503,202443,12,378,33942,83,,,,,,,1.11366,1.11366,
2025-01-27,PA,202503,202443,12,1020,65541,94,,,,,,,1.55628,1.55628,
2025-01-27,RI,202503,202443,12,188,12692,21,,,,,,,1.48125,1.48125,
2025-01-27,SC,202503,202443,12,819,32149,37,,,,,,,2.54751,2.54751,
2025-01-27,SD,202503,202443,12,73,9043,32,,,,,,,0.807254,0.807254,
2025-01-27,TN,202503,202443,12,652,32658,93,,,,,,,1.99645,1.99645,
2025-01-27,TX,202503,202443,12,1373,48901,48,,,,,,,2.80771,2.80771,
2025-01-27,UT,202503,202443,12,183,18591,47,,,,,,,0.984347,0.984347,
2025-01-27,VA,202503,202443,12,3942,122252,198,,,,,,,3.22449,3.22449,
2025-01-13,VT,202501,202443,10,63,6898,14,,,,,,,0.913308,0.913308,
2025-01-27,WA,202503,202443,12,1188,99464,153,,,,,,,1.1944,1.1944,
2025-01-27,WI,202503,202443,12,471,28610,61,,,,,,,1.64628,1.64628,
2025-01-27,WV,202503,202443,12,215,14129,44,,,,,,,1.52169,1.52169,
2025-01-27,WY,202503,202443,12,43,2685,16,,,,,,,1.60149,1.60149,
2025-01-27,AK,202503,202444,11,87,4129,12,,,,,,,2.10705,2.10705,
2025-01-27,AL,202503,202444,11,1062,45411,104,,,,,,,2.33864,2.33864,
2025-01-27,AR,202503,202444,11,266,14878,49,,,,,,,1.78787,1.78787,
2025-01-27,AZ,202503,202444,11,1626,75423,122,,,,,,,2.15584,2.15584,
2025-01-27,CA,202503,202444,11,7979,289517,209,,,,,,,2.75597,2.75597,
2025-01-27,CEN1,202503,202444,11,3112,168094,269,519.0,1239.0,,779.0,273.0,302.0,1.82306,1.85135,NEW_ENGLAND
2025-01-27,CEN2,202503,202444,11,8990,300908,394,2217.0,3309.0,,2221.0,665.0,578.0,2.81564,2.98762,MID_ATLANTIC
2025-01-27,CEN3,202503,202444,11,6676,375281,790,1394.0,2733.0,,1599.0,482.0,468.0,1.92362,1.77893,EAST_NORTH_CENTRAL
2025-01-27,CEN4,202503,202444,11,1533,146844,302,290.0,665.0,,332.0,117.0,129.0,1.09851,1.04397,WEST_NORTH_CENTRAL
2025-01-27,CEN5,202503,202444,11,19610,660376,963,5206.0,7598.0,,4196.0,1437.0,1173.0,2.91921,2.96952,SOUTH_ATLANTIC
2025-01-27,CEN6,202503,202444,11,3284,229149,285,809.0,1298.0,,756.0,218.0,203.0,2.01996,1.43313,EAST_SOUTH_CENTRAL
2025-01-27,CEN7,202503,202444,11,3001,125842,222,783.0,1202.0,,665.0,206.0,145.0,2.72727,2.38474,WEST_SOUTH_CENTRAL
2025-01-27,CEN8,202503,202444,11,4695,275048,455,801.0,1663.0,,1256.0,445.0,530.0,1.77912,1.70697,MOUNTAIN
2025-01-27,CEN9,202503,202444,11,10494,459309,498,1367.0,2598.0,,3461.0,1522.0,1546.0,2.39424,2.28474,PACIFIC
2025-01-27,CO,202503,202444,11,1026,47686,97,,,,,,,2.15157,2.15157,
2025-01-27,CT,202503,202444,11,922,42001,69,,,,,,,2.19519,2.19519,
2025-01-27,DE,202503,202444,11,111,12452,21,,,,,,,0.891423,0.891423,
2025-01-27,FL,202503,202444,11,8301,246809,357,,,,,,,3.36333,3.36333,
2025-01-27,GA,202503,202444,11,2708,83978,99,,,,,,,3.22465,3.22465,
2025-01-27,HI,202503,202444,11,744,32847,35,,,,,,,2.26505,2.26505,
2025-01-27,IA,202503,202444,11,72,5297,15,,,,,,,1.35926,1.35926,
2025-01-27,ID,202503,202444,11,718,65133,51,,,,,,,1.10236,1.10236,
2025-01-27,IL,202503,202444,11,1106,73287,179,,,,,,,1.50914,1.50914,
2025-01-27,IN,202503,202444,11,1745,75907,155,,,,,,,2.29887,2.29887,
2025-01-27,KS,202503,202444,11,216,28244,25,,,,,,,0.764764,0.764764,
2025-01-27,KY,202503,202444,11,1180,140070,115,,,,,,,0.842436,0.842436,
2025-01-27,LA,202503,202444,11,1013,41406,87,,,,,,,2.44651,2.44651,
2025-01-27,MA,202503,202444,11,1651,89396,110,,,,,,,1.84684,1.84684,
2025-01-27,MD,202503,202444,11,1300,48384,67,,,,,,,2.68684,2.68684,
2025-01-27,ME,202503,202444,11,252,14804,46,,,,,,,1.70224,1.70224,
2025-01-27,MI,202503,202444,11,2186,154636,302,,,,,,,1.41364,1.41364,
2025-01-27,MN,202503,202444,11,496,45848,80,,,,,,,1.08184,1.08184,
2025-01-27,MO,202503,202444,11,242,25598,41,,,,,,,0.945386,0.945386,
2025-01-27,MS,202503,202444,11,332,12568,29,,,,,,,2.64163,2.64163,
2025-01-27,MT,202503,202444,11,26,6169,28,,,,,,,0.421462,0.421462,
2025-01-27,NC,202503,202444,11,1906,94357,136,,,,,,,2.01999,2.01999,
2025-01-27,ND,202503,202444,11,95,16391,20,,,,,,,0.579586,0.579586,
2025-01-27,NE,202503,202444,11,344,16755,89,,,,,,,2.05312,2.05312,
2025-01-27,NH,202503,202444,11,109,9014,23,,,,,,,1.20923,1.20923,
2025-01-27,NJ,202503,202444,11,1132,27439,30,,,,,,,4.12551,4.12551,
2025-01-27,NM,202503,202444,11,395,16377,32,,,,,,,2.41192,2.41192,
2025-01-27,NV,202503,202444,11,679,43268,63,,,,,,,1.56929,1.56929,
2025-01-27,NY_MINUS_JFK,202503,202444,11,1914,92932,161,,,,,,,2.05957,2.05957,
2025-01-27,OH,202503,202444,11,1176,43160,93,,,,,,,2.72475,2.72475,
2025-01-27,OK,202503,202444,11,234,21245,38,,,,,,,1.10144,1.10144,
2025-01-27,OR,202503,202444,11,432,33327,83,,,,,,,1.29625,1.29625,
2025-01-27,PA,202503,202444,11,1017,63225,92,,,,,,,1.60854,1.60854,
2025-01-27,RI,202503,202444,11,178,12879,21,,,,,,,1.38209,1.38209,
2025-01-27,SC,202503,202444,11,840,32894,37,,,,,,,2.55366,2.55366,
2025-01-27,SD,202503,202444,11,68,8711,32,,,,,,,0.780622,0.780622,
2025-01-27,TN,202503,202444,11,710,31100,37,,,,,,,2.28296,2.28296,
2025-01-27,TX,202503,202444,11,1488,48313,48,,,,,,,3.07992,3.07992,
2025-01-27,UT,202503,202444,11,194,18669,47,,,,,,,1.03916,1.03916,
2025-01-27,VA,202503,202444,11,3728,119944,198,,,,,,,3.10812,3.10812,
2025-01-13,VT,202501,202444,9,56,6361,14,,,,,,,0.880365,0.880365,
2025-01-27,WA,202503,202444,11,1207,98211,153,,,,,,,1.22899,1.22899,
2025-01-27,WI,202503,202444,11,463,28291,61,,,,,,,1.63656,1.63656,
2025-01-27,WV,202503,202444,11,252,13919,42,,,,,,,1.81047,1.81047,
2025-01-27,WY,202503,202444,11,31,2323,15,,,,,,,1.33448,1.33448,
2025-01-27,AK,202503,202445,10,69,4212,12,,,,,,,1.63818,1.63818,
2025-01-27,AL,202503,202445,10,1075,45653,102,,,,,,,2.35472,2.35472,
2025-01-27,AR,202503,202445,10,279,14853,50,,,,,,,1.87841,1.87841,
2025-01-27,AZ,202503,202445,10,1947,77037,122,,,,,,,2.52736,2.52736,
2025-01-27,CA,202503,202445,10,9253,292479,210,,,,,,,3.16365,3.16365,
2025-01-27,CEN1,202503,202445,10,3104,168352,270,554.0,1174.0,,795.0,276.0,305.0,1.81577,1.84376,NEW_ENGLAND
2025-01-27,CEN2,202503,202445,10,9267,303752,398,2403.0,3293.0,,2257.0,695.0,619.0,2.92093,3.05084,MID_ATLANTIC
2025-01-27,CEN3,202503,202445,10,6536,377308,788,1426.0,2687.0,,1533.0,480.0,410.0,1.88243,1.73227,EAST_NORTH_CENTRAL
2025-01-27,CEN4,202503,202445,10,1641,144917,301,322.0,728.0,,356.0,123.0,112.0,1.11305,1.13237,WEST_NORTH_CENTRAL
2025-01-27,CEN5,202503,202445,10,21394,672126,963,5814.0,8178.0,,4567.0,1543.0,1292.0,3.13439,3.18303,SOUTH_ATLANTIC
2025-01-27,CEN6,202503,202445,10,3580,230409,338,1003.0,1346.0,,831.0,217.0,183.0,2.26999,1.55376,EAST_SOUTH_CENTRAL
2025-01-27,CEN7,202503,202445,10,3300,125453,221,1033.0,1259.0,,665.0,209.0,134.0,2.92016,2.63047,WEST_SOUTH_CENTRAL
2025-01-27,CEN8,202503,202445,10,5559,282256,447,960.0,2076.0,,1385.0,541.0,597.0,2.09656,1.96949,MOUNTAIN
2025-01-27,CEN9,202503,202445,10,12017,466515,499,1584.0,2989.0,,3935.0,1731.0,1778.0,2.72221,2.57591,PACIFIC
2025-01-27,CO,202503,202445,10,1116,47081,97,,,,,,,2.37038,2.37038,
2025-01-27,CT,202503,202445,10,892,40400,69,,,,,,,2.20792,2.20792,
2025-01-27,DE,202503,202445,10,87,12404,22,,,,,,,0.701387,0.701387,
2025-01-27,FL,202503,202445,10,9565,254754,356,,,,,,,3.7546,3.7546,
2025-01-27,GA,202503,202445,10,3025,83670,98,,,,,,,3.61539,3.61539,
2025-01-27,HI,202503,202445,10,754,33495,35,,,,,,,2.25108,2.25108,
2025-01-27,IA,202503,202445,10,39,5426,15,,,,,,,0.718762,0.718762,
2025-01-27,ID,202503,202445,10,928,78209,51,,,,,,,1.18656,1.18656,
2025-01-27,IL,202503,202445,10,1045,74078,178,,,,,,,1.41068,1.41068,
2025-01-27,IN,202503,202445,10,1718,76435,154,,,,,,,2.24766,2.24766,
2025-01-27,KS,202503,202445,10,231,27564,24,,,,,,,0.83805,0.83805,
2025-01-27,KY,202503,202445,10,1163,137981,114,,,,,,,0.84287,0.84287,
2025-01-27,LA,202503,202445,10,1238,41671,87,,,,,,,2.97089,2.97089,
2025-01-27,MA,202503,202445,10,1696,89903,109,,,,,,,1.88648,1.88648,
2025-01-27,MD,202503,202445,10,1394,49527,68,,,,,,,2.81463,2.81463,
2025-01-27,ME,202503,202445,10,248,15657,47,,,,,,,1.58396,1.58396,
2025-01-27,MI,202503,202445,10,2121,154930,301,,,,,,,1.36901,1.36901,
2025-01-27,MN,202503,202445,10,545,44989,80,,,,,,,1.21141,1.21141,
2025-01-27,MO,202503,202445,10,281,25288,41,,,,,,,1.1112,1.1112,
2025-01-27,MS,202503,202445,10,378,13399,28,,,,,,,2.82111,2.82111,
2025-01-27,MT,202503,202445,10,28,5547,28,,,,,,,0.504777,0.504777,
2025-01-27,NC,202503,202445,10,2038,95584,137,,,,,,,2.13216,2.13216,
2025-01-27,ND,202503,202445,10,107,16201,20,,,,,,,0.660453,0.660453,
2025-01-27,NE,202503,202445,10,356,16565,89,,,,,,,2.14911,2.14911,
2025-01-27,NH,202503,202445,10,105,9324,23,,,,,,,1.12613,1.12613,
2025-01-27,NJ,202503,202445,10,1157,27914,31,,,,,,,4.14487,4.14487,
2025-01-27,NM,202503,202445,10,451,15532,32,,,,,,,2.90368,2.90368,
2025-01-27,NV,202503,202445,10,816,37344,59,,,,,,,2.18509,2.18509,
2025-01-27,NY_MINUS_JFK,202503,202445,10,2052,91802,161,,,,,,,2.23525,2.23525,
2025-01-27,OH,202503,202445,10,1204,43684,94,,,,,,,2.75616,2.75616,
2025-01-27,OK,202503,202445,10,217,21012,37,,,,,,,1.03274,1.03274,
2025-01-27,OR,202503,202445,10,500,34112,83,,,,,,,1.46576,1.46576,
2025-01-27,PA,202503,202445,10,999,64446,94,,,,,,,1.55013,1.55013,
2025-01-27,RI,202503,202445,10,163,13068,22,,,,,,,1.24732,1.24732,
2025-01-27,SC,202503,202445,10,895,33451,38,,,,,,,2.67556,2.67556,
2025-01-27,SD,202503,202445,10,82,8884,32,,,,,,,0.923008,0.923008,
2025-01-27,TN,202503,202445,10,964,33376,94,,,,,,,2.8883,2.8883,
2025-01-27,TX,202503,202445,10,1566,47917,47,,,,,,,3.26815,3.26815,
2025-01-27,UT,202503,202445,10,226,19084,43,,,,,,,1.18424,1.18424,
2025-01-27,VA,202503,202445,10,3749,121868,198,,,,,,,3.07628,3.07628,
2025-01-13,VT,202501,202445,8,61,6451,14,,,,,,,0.94559,0.94559,
2025-01-27,WA,202503,202445,10,1398,101118,153,,,,,,,1.38254,1.38254,
2025-01-27,WI,202503,202445,10,448,28181,61,,,,,,,1.58972,1.58972,
2025-01-27,WV,202503,202445,10,227,13012,40,,,,,,,1.74454,1.74454,
2025-01-27,WY,202503,202445,10,47,2422,15,,,,,,,1.94055,1.94055,
2025-01-27,AK,202503,202446,9,90,4123,12,,,,,,,2.18288,2.18288,
2025-01-27,AL,202503,202446,9,1212,45029,103,,,,,,,2.6916,2.6916,
2025-01-27,AR,202503,202446,9,297,15124,49,,,,,,,1.96377,1.96377,
2025-01-27,AZ,202503,202446,9,2263,79543,122,,,,,,,2.845,2.845,
2025-01-27,CA,202503,202446,9,10000,292294,211,,,,,,,3.42121,3.42121,
2025-01-27,CEN1,202503,202446,9,3040,162819,270,502.0,1204.0,,780.0,262.0,292.0,1.84439,1.8671,NEW_ENGLAND
2025-01-27,CEN2,202503,202446,9,9393,297593,398,2682.0,3296.0,,2127.0,695.0,593.0,3.03137,3.15632,MID_ATLANTIC
2025-01-27,CEN3,202503,202446,9,6796,377139,791,1528.0,2734.0,,1566.0,487.0,481.0,1.9537,1.80199,EAST_NORTH_CENTRAL
2025-01-27,CEN4,202503,202446,9,1709,143688,303,339.0,755.0,,361.0,139.0,115.0,1.20169,1.18938,WEST_NORTH_CENTRAL
2025-01-27,CEN5,202503,202446,9,22322,662350,966,6121.0,8756.0,,4570.0,1558.0,1317.0,3.32208,3.37012,SOUTH_ATLANTIC
2025-01-27,CEN6,202503,202446,9,3799,230444,337,1094.0,1367.0,,872.0,252.0,214.0,2.50645,1.64856,EAST_SOUTH_CENTRAL
2025-01-27,CEN7,202503,202446,9,3948,130710,222,1221.0,1459.0,,787.0,310.0,171.0,3.48191,3.02043,WEST_SOUTH_CENTRAL
2025-01-27,CEN8,202503,202446,9,5565,226963,452,1018.0,1929.0,,1477.0,605.0,536.0,2.3146,2.45194,MOUNTAIN
2025-01-27,CEN9,202503,202446,9,13069,462866,500,1793.0,3226.0,,4292.0,1874.0,1884.0,2.9744,2.8235,PACIFIC
2025-01-27,CO,202503,202446,9,1212,51253,97,,,,,,,2.36474,2.36474,
2025-01-27,CT,202503,202446,9,914,39200,69,,,,,,,2.33163,2.33163,
2025-01-27,DE,202503,202446,9,115,12567,21,,,,,,,0.915095,0.915095,
2025-01-27,FL,202503,202446,9,10304,253493,356,,,,,,,4.06481,4.06481,
2025-01-27,GA,202503,202446,9,3002,79098,99,,,,,,,3.79529,3.79529,
2025-01-27,HI,202503,202446,9,718,28668,35,,,,,,,2.50453,2.50453,
2025-01-27,IA,202503,202446,9,62,5304,15,,,,,,,1.16893,1.16893,
2025-01-27,ID,202503,202446,9,210,13573,51,,,,,,,1.54719,1.54719,
2025-01-27,IL,202503,202446,9,1052,74492,179,,,,,,,1.41223,1.41223,
2025-01-27,IN,202503,202446,9,1808,75834,154,,,,,,,2.38415,2.38415,
2025-01-27,KS,202503,202446,9,266,25794,25,,,,,,,1.03125,1.03125,
2025-01-27,KY,202503,202446,9,1191,141262,114,,,,,,,0.843114,0.843114,
2025-01-27,LA,202503,202446,9,1461,41479,87,,,,,,,3.52226,3.52226,
2025-01-27,MA,202503,202446,9,1624,87144,110,,,,,,,1.86358,1.86358,
2025-01-27,MD,202503,202446,9,1455,48666,66,,,,,,,2.98977,2.98977,
2025-01-27,ME,202503,202446,9,210,14986,47,,,,,,,1.40131,1.40131,
2025-01-27,MI,202503,202446,9,2239,155341,301,,,,,,,1.44135,1.44135,
2025-01-27,MN,202503,202446,9,597,45475,80,,,,,,,1.31281,1.31281,
2025-01-27,MO,202503,202446,9,259,25328,41,,,,,,,1.02258,1.02258,
2025-01-27,MS,202503,202446,9,377,12664,28,,,,,,,2.97694,2.97694,
2025-01-27,MT,202503,202446,9,20,5879,28,,,,,,,0.340194,0.340194,
2025-01-27,NC,202503,202446,9,2012,92196,137,,,,,,,2.18231,2.18231,
